Area,ISO 3 code,Year,Area type,Continent,Ember region,EU,OECD,G20,G7,ASEAN,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change
French Guiana,GUF,2015,Country or economy,South America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.95,0.02,2.15
French Guiana,GUF,2016,Country or economy,South America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.93,-0.02,-2.11
French Guiana,GUF,2017,Country or economy,South America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.94,0.01,1.08
French Guiana,GUF,2018,Country or economy,South America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.94,0,0
French Guiana,GUF,2019,Country or economy,South America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.96,0.02,2.13
French Guiana,GUF,2020,Country or economy,South America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.99,0.03,3.13
French Guiana,GUF,2021,Country or economy,South America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,1.01,0.02,2.02
French Guiana,GUF,2022,Country or economy,South America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.98,-0.03,-2.97
French Polynesia,PYF,2000,Country or economy,Oceania,Oceania,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.41,,
French Polynesia,PYF,2001,Country or economy,Oceania,Oceania,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.42,0.01,2.44
French Polynesia,PYF,2002,Country or economy,Oceania,Oceania,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.46,0.04,9.52
French Polynesia,PYF,2003,Country or economy,Oceania,Oceania,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.47,0.01,2.17
French Polynesia,PYF,2004,Country or economy,Oceania,Oceania,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.54,0.07,14.89
French Polynesia,PYF,2005,Country or economy,Oceania,Oceania,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.51,-0.03,-5.56
French Polynesia,PYF,2006,Country or economy,Oceania,Oceania,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.53,0.02,3.92
French Polynesia,PYF,2007,Country or economy,Oceania,Oceania,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.55,0.02,3.77
French Polynesia,PYF,2008,Country or economy,Oceania,Oceania,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.57,0.02,3.64
French Polynesia,PYF,2009,Country or economy,Oceania,Oceania,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.58,0.01,1.75
French Polynesia,PYF,2010,Country or economy,Oceania,Oceania,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.79,0.21,36.21
French Polynesia,PYF,2011,Country or economy,Oceania,Oceania,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.74,-0.05,-6.33
French Polynesia,PYF,2012,Country or economy,Oceania,Oceania,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.72,-0.02,-2.7
French Polynesia,PYF,2013,Country or economy,Oceania,Oceania,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.68,-0.04,-5.56
French Polynesia,PYF,2014,Country or economy,Oceania,Oceania,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.68,0,0
French Polynesia,PYF,2015,Country or economy,Oceania,Oceania,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.68,0,0
French Polynesia,PYF,2016,Country or economy,Oceania,Oceania,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.68,0,0
French Polynesia,PYF,2017,Country or economy,Oceania,Oceania,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.69,0.01,1.47
French Polynesia,PYF,2018,Country or economy,Oceania,Oceania,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.68,-0.01,-1.45
French Polynesia,PYF,2019,Country or economy,Oceania,Oceania,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.69,0.01,1.47
French Polynesia,PYF,2020,Country or economy,Oceania,Oceania,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.66,-0.03,-4.35
French Polynesia,PYF,2021,Country or economy,Oceania,Oceania,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.66,0,0
French Polynesia,PYF,2022,Country or economy,Oceania,Oceania,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.71,0.05,7.58
Gabon,GAB,2000,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,1.31,,
Gabon,GAB,2001,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,1.4,0.09,6.87
Gabon,GAB,2002,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,1.47,0.07,5
Gabon,GAB,2003,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,1.53,0.06,4.08
Gabon,GAB,2004,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,1.53,0,0
Gabon,GAB,2005,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,1.57,0.04,2.61
Gabon,GAB,2006,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,1.66,0.09,5.73
Gabon,GAB,2007,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,1.73,0.07,4.22
Gabon,GAB,2008,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,1.81,0.08,4.62
Gabon,GAB,2009,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,1.83,0.02,1.1
Gabon,GAB,2010,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,1.93,0.1,5.46
Gabon,GAB,2011,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,2.03,0.1,5.18
Gabon,GAB,2012,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,2.16,0.13,6.4
Gabon,GAB,2013,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,2.27,0.11,5.09
Gabon,GAB,2014,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,2.38,0.11,4.85
Gabon,GAB,2015,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,2.46,0.08,3.36
Gabon,GAB,2016,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,2.54,0.08,3.25
Gabon,GAB,2017,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,2.7,0.16,6.3
Gabon,GAB,2018,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,3.29,0.59,21.85
Gabon,GAB,2019,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,3.37,0.08,2.43
Gabon,GAB,2020,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,3.47,0.1,2.97
Gabon,GAB,2021,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,3.49,0.02,0.58
Gabon,GAB,2022,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,3.73,0.24,6.88
Gabon,GAB,2023,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,3.77,0.04,1.07
Gambia (the),GMB,2000,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.13,,
Gambia (the),GMB,2001,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.15,0.02,15.38
Gambia (the),GMB,2002,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.15,0,0
Gambia (the),GMB,2003,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.17,0.02,13.33
Gambia (the),GMB,2004,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.19,0.02,11.76
Gambia (the),GMB,2005,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.2,0.01,5.26
Gambia (the),GMB,2006,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.22,0.02,10
Gambia (the),GMB,2007,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.23,0.01,4.55
Gambia (the),GMB,2008,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.24,0.01,4.35
Gambia (the),GMB,2009,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.24,0,0
Gambia (the),GMB,2010,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.25,0.01,4.17
Gambia (the),GMB,2011,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.25,0,0
Gambia (the),GMB,2012,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.25,0,0
Gambia (the),GMB,2013,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.25,0,0
Gambia (the),GMB,2014,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.25,0,0
Gambia (the),GMB,2015,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.28,0.03,12
Gambia (the),GMB,2016,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.3,0.02,7.14
Gambia (the),GMB,2017,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.31,0.01,3.33
Gambia (the),GMB,2018,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.39,0.08,25.81
Gambia (the),GMB,2019,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.46,0.07,17.95
Gambia (the),GMB,2020,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.48,0.02,4.35
Gambia (the),GMB,2021,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.5,0.02,4.17
Gambia (the),GMB,2022,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.51,0.01,2
Gambia (the),GMB,2023,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.51,0,0
Georgia,GEO,2000,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,7.61,,
Georgia,GEO,2001,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,7.15,-0.46,-6.04
Georgia,GEO,2002,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,7.64,0.49,6.85
Georgia,GEO,2003,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,8.01,0.37,4.84
Georgia,GEO,2004,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,8.14,0.13,1.62
Georgia,GEO,2005,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,8.55,0.41,5.04
Georgia,GEO,2006,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,8.09,-0.46,-5.38
Georgia,GEO,2007,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,8.3,0.21,2.6
Georgia,GEO,2008,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,8.26,-0.04,-0.48
Georgia,GEO,2009,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,7.84,-0.42,-5.08
Georgia,GEO,2010,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,8.69,0.85,10.84
Georgia,GEO,2011,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,9.57,0.88,10.13
Georgia,GEO,2012,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,9.71,0.14,1.46
Georgia,GEO,2013,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,10.01,0.3,3.09
Georgia,GEO,2014,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,10.54,0.53,5.29
Georgia,GEO,2015,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,10.79,0.25,2.37
Georgia,GEO,2016,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,11.41,0.62,5.75
Georgia,GEO,2017,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,12.25,0.84,7.36
Georgia,GEO,2018,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,12.96,0.71,5.8
Georgia,GEO,2019,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,13.24,0.28,2.16
Georgia,GEO,2020,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,12.62,-0.62,-4.68
Georgia,GEO,2021,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,14.26,1.64,13
Georgia,GEO,2022,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,14.81,0.55,3.86
Georgia,GEO,2023,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,13.72,-1.09,-7.36
Georgia,GEO,2024,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,14.28,0.56,4.08
Germany,DEU,2000,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,572.01,,
Germany,DEU,2001,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,582.6,10.59,1.85
Germany,DEU,2002,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,593.76,11.16,1.92
Germany,DEU,2003,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,598.76,5,0.84
Germany,DEU,2004,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,606.98,8.22,1.37
Germany,DEU,2005,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,608.77,1.79,0.29
Germany,DEU,2006,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,613.22,4.45,0.73
Germany,DEU,2007,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,614.54,1.32,0.22
Germany,DEU,2008,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,612.19,-2.35,-0.38
Germany,DEU,2009,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,575.69,-36.5,-5.96
Germany,DEU,2010,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,609.26,33.57,5.83
Germany,DEU,2011,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,601.23,-8.03,-1.32
Germany,DEU,2012,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,599.27,-1.96,-0.33
Germany,DEU,2013,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,597.5,-1.77,-0.3
Germany,DEU,2014,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,584.87,-12.63,-2.11
Germany,DEU,2015,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,590.89,6.02,1.03
Germany,DEU,2016,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,591,0.11,0.02
Germany,DEU,2017,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,592,1,0.17
Germany,DEU,2018,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,583.54,-8.46,-1.43
Germany,DEU,2019,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,567.42,-16.12,-2.76
Germany,DEU,2020,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,547.72,-19.7,-3.47
Germany,DEU,2021,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,560.25,12.53,2.29
Germany,DEU,2022,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,539.62,-20.63,-3.68
Germany,DEU,2023,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,507.53,-32.09,-5.95
Germany,DEU,2024,Country or economy,Europe,Europe,1,1,1,1,0,Electricity demand,Demand,Demand,TWh,505.92,-1.61,-0.32
Ghana,GHA,2000,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,7.38,,
Ghana,GHA,2001,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,7.96,0.58,7.86
Ghana,GHA,2002,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,7.7,-0.26,-3.27
Ghana,GHA,2003,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,6.22,-1.48,-19.22
Ghana,GHA,2004,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,6.21,-0.01,-0.16
Ghana,GHA,2005,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,6.92,0.71,11.43
Ghana,GHA,2006,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,8.26,1.34,19.36
Ghana,GHA,2007,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,7.15,-1.11,-13.44
Ghana,GHA,2008,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,8.06,0.91,12.73
Ghana,GHA,2009,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,8.39,0.33,4.09
Ghana,GHA,2010,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,9.19,0.8,9.54
Ghana,GHA,2011,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,10.7,1.51,16.43
Ghana,GHA,2012,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,11.61,0.91,8.5
Ghana,GHA,2013,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,12.49,0.88,7.58
Ghana,GHA,2014,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,12.61,0.12,0.96
Ghana,GHA,2015,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,11.28,-1.33,-10.55
Ghana,GHA,2016,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,13.73,2.45,21.72
Ghana,GHA,2017,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,13.35,-0.38,-2.77
Ghana,GHA,2018,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,14.31,0.96,7.19
Ghana,GHA,2019,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,16,1.69,11.81
Ghana,GHA,2020,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,17.99,1.99,12.44
Ghana,GHA,2021,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,20.39,2.4,13.34
Ghana,GHA,2022,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,21.05,0.66,3.24
Ghana,GHA,2023,Country or economy,Africa,Africa,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,22.34,1.29,6.13
Gibraltar,GIB,2000,Country or economy,Europe,Europe,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.13,,
Gibraltar,GIB,2001,Country or economy,Europe,Europe,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.13,0,0
Gibraltar,GIB,2002,Country or economy,Europe,Europe,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.13,0,0
Gibraltar,GIB,2003,Country or economy,Europe,Europe,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.13,0,0
Gibraltar,GIB,2004,Country or economy,Europe,Europe,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.14,0.01,7.69
Gibraltar,GIB,2005,Country or economy,Europe,Europe,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.14,0,0
Gibraltar,GIB,2006,Country or economy,Europe,Europe,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.15,0.01,7.14
Gibraltar,GIB,2007,Country or economy,Europe,Europe,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.16,0.01,6.67
Gibraltar,GIB,2008,Country or economy,Europe,Europe,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.17,0.01,6.25
Gibraltar,GIB,2009,Country or economy,Europe,Europe,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.17,0,0
Gibraltar,GIB,2010,Country or economy,Europe,Europe,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.18,0.01,5.88
Gibraltar,GIB,2011,Country or economy,Europe,Europe,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.17,-0.01,-5.56
Gibraltar,GIB,2012,Country or economy,Europe,Europe,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.18,0.01,5.88
Gibraltar,GIB,2013,Country or economy,Europe,Europe,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.19,0.01,5.56
Gibraltar,GIB,2014,Country or economy,Europe,Europe,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.2,0.01,5.26
Gibraltar,GIB,2015,Country or economy,Europe,Europe,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.22,0.02,10
Gibraltar,GIB,2016,Country or economy,Europe,Europe,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.21,-0.01,-4.55
Gibraltar,GIB,2017,Country or economy,Europe,Europe,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.21,0,0
Gibraltar,GIB,2018,Country or economy,Europe,Europe,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.22,0.01,4.76
Gibraltar,GIB,2019,Country or economy,Europe,Europe,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.22,0,0
Gibraltar,GIB,2020,Country or economy,Europe,Europe,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.21,-0.01,-4.55
Gibraltar,GIB,2021,Country or economy,Europe,Europe,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.23,0.02,9.52
Gibraltar,GIB,2022,Country or economy,Europe,Europe,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.21,-0.02,-8.7
Gibraltar,GIB,2023,Country or economy,Europe,Europe,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.22,0.01,4.76
Greece,GRC,2000,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,52.93,,
Greece,GRC,2001,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,55.04,2.11,3.99
